Date,Time
2006-06-09,0.0575
2006-06-25,0.05722222
2006-09-10,0.05694444
2006-10-09,0.0575
2006-11-12,0.05638888
2006-12-09,0.05638888
2006-12-29,0.05638888
2007-02-07,0.05638888
2007-02-12,0.05638888
2007-02-15,0.05638888
2007-02-27,0.05694444
2007-02-28,0.05694444
2007-03-01,0.05694444
2007-03-02,0.05694444
2007-03-13,0.05666666
2008-08-23,0.04
2008-12-20,0.11388888
2009-02-16,3.64333333
2009-03-23,0.05583333
2009-03-27,0.05638888
2009-03-30,0.05527777
2009-12-01,6.26777777
2009-12-24,1.99333333
2009-12-31,3.22722222
2010-01-01,4.09638888
2010-01-05,2.02416666
2010-01-15,0.95583333
2010-01-23,0.72694444
2010-02-03,1.45666666
2010-03-08,7.67305555
2010-04-07,2.32138888
2010-05-14,2.15444444
2010-05-30,4.8275
2010-06-01,4.95666666
2010-06-04,2.32861111
2010-09-06,3.96972222
2010-09-07,1.83833333
2010-11-18,4.03555555
2010-11-22,3.18
2010-11-27,7.99555555
2010-12-07,4.07444444
2010-12-11,2.57305555
2010-12-19,2.26111111
2011-01-06,4.44888888
2011-01-15,4.77666666
2011-03-20,3.01
2011-03-21,0.63722222
2011-04-25,2.09027777
2011-05-02,2.90805555
2011-09-02,2.52805555
2011-09-04,2.86027777
2011-10-17,0.19694444
2011-12-18,0.73388888
2011-12-22,5.05222222
2011-12-23,0.79777777
2011-12-28,3.0375
2012-01-05,4.85083333
2012-02-05,0.29666666
2012-02-24,6.72083333
2012-02-25,4.08083333
2012-03-01,5.60805555
2012-03-13,4.38722222
2012-04-16,0.70222222
2012-04-22,1.37666666
2012-05-06,5.47194444
2012-05-29,0.81722222
2012-06-02,8.80944444
2012-06-05,0.74333333
2012-06-08,5.18333333
2012-06-09,0.33444444
2012-06-11,5.46083333
2012-06-23,0.56361111
2012-06-29,0.29777777
2012-07-03,2.72361111
2012-07-05,2.61583333
2012-07-08,0.38583333
2012-07-13,0.79694444
2012-07-15,4.50861111
2012-07-16,0.84722222
2012-07-23,0.39583333
2012-07-27,1.00388888
2012-07-30,0.46916666
2012-08-06,0.69361111
2012-08-10,0.91916666
2012-08-19,0.48833333
2012-08-24,0.66861111
2012-09-22,0.74222222
2012-09-27,0.56555555
2012-09-29,0.83666666
2012-10-07,0.56888888
2012-10-20,5.01277777
2012-10-23,0.18194444
2012-11-05,0.75888888
2012-11-15,0.64666666
2012-11-27,0.66472222
2012-12-02,0.60111111
2012-12-18,3.91388888
2012-12-29,0.66916666
2013-01-04,7.71333333
2013-01-05,0.59138888
2013-01-06,7.22916666
2013-01-09,3.85027777
2013-02-06,2.7975
2013-03-16,0.4625
2013-04-16,0.56861111
2013-05-04,0.54444444
2013-05-06,1.40777777
2013-05-09,1.4125
2013-05-11,1.95583333
2013-05-13,1.40888888
2013-05-18,2.11194444
2013-05-24,1.04722222
2013-05-25,0.66944444
2013-05-28,0.9025
2013-05-31,1.37583333
2013-06-15,0.4925
2013-06-22,0.56138888
2013-06-28,1.52527777
2013-08-03,1.54694444
2013-08-19,0.66472222
2013-08-25,3.88166666
2013-09-03,1.42694444
2013-09-15,1.0075
2014-01-05,4.03611111
