Date,Time
2004-07-28,0.15111111
2004-07-29,0.06861111
2004-07-30,0.08555555
2004-07-31,0.0425
2004-08-01,0.04611111
2004-08-02,0.12083333
2004-10-13,0.06777777
2004-10-14,0.24944444
2004-10-15,0.12944444
2004-11-18,0.25416666
2004-11-19,0.02861111
2004-12-08,0.00833333
2004-12-09,0.00666666
2004-12-16,0.08527777
2004-12-17,0.00527777
2005-01-18,0.01666666
2005-01-25,0.05583333
2005-01-30,0.01805555
2005-02-12,0.01388888
2005-03-17,3.58916666
2005-03-19,0.01111111
2005-03-21,0.025
2005-04-21,0.03888888
2005-05-20,0.01527777
2005-06-13,0.00555555
2005-06-14,0.01805555
2005-06-15,0.00555555
2005-08-27,0.00833333
2005-09-26,0.19444444
2005-10-08,0.03305555
2005-11-05,0.00694444
2005-11-07,0.11527777
2005-11-19,0.12333333
2005-11-20,0.03333333
2005-11-21,0.10555555
2005-12-03,0.075
2005-12-08,0.05555555
2005-12-18,0.05611111
2005-12-28,0.05555555
2006-01-01,0.07833333
2006-01-03,0.04972222
2006-01-31,0.19277777
2006-02-03,0.15833333
2006-02-04,0.15833333
2006-02-05,0.21111111
2008-06-27,4.77138888
2008-09-21,2.91611111
2008-09-22,1.17722222
2008-09-25,2.12444444
2008-10-12,3.49083333
2009-04-23,0.17166666
2009-04-27,0.85833333
2009-09-26,7.01388888
2009-10-14,8.04555555
2009-10-18,7.2275
2009-11-19,7.01055555
2009-11-22,7.35527777
2009-12-02,0.69472222
2009-12-21,8.55166666
2010-01-18,3.76777777
2010-01-20,7.15277777
2010-04-21,0.07111111
2010-07-13,0.08305555
2010-08-24,0.08416666
2011-04-17,1.47138888
2011-05-04,0.62805555
2011-06-13,1.48888888
2011-06-17,8.28222222
2011-07-09,2.96472222
2011-07-10,6.71666666
2011-07-11,6.88777777
2011-07-13,0.72888888
2011-07-23,5.21527777
2011-07-24,2.20388888
2011-08-27,7.18527777
2011-08-28,0.39611111
2011-09-22,7.50361111
2011-09-24,7.50416666
2011-10-15,3.30305555
2011-10-30,7.03694444
2011-10-31,2.37694444
2011-11-06,2.35805555
2011-11-27,7.54305555
2011-11-28,7.465
2011-12-07,0.58805555
2012-01-17,0.79138888
2012-01-23,7.37027777
2012-02-15,5.67611111
2012-02-24,1.21722222
2012-03-16,5.68416666
2012-04-16,1.425
2012-04-17,2.91972222
2012-04-18,1.34194444
2012-06-02,0.56305555
2012-06-03,0.68666666
2012-06-04,0.63861111
2012-06-05,0.72805555
2012-06-07,0.63555555
2012-06-08,0.77833333
2012-06-09,0.70833333
2012-06-10,0.7725
2012-06-11,0.63083333
2012-08-10,3.04333333
2012-08-25,0.87888888
2012-09-02,2.76277777
2012-09-24,4.9575
2012-09-25,0.42972222
2012-10-06,14.5486111
2012-10-08,16.2927777
2012-10-14,0.37916666
2012-10-16,1.20444444
2012-10-29,0.99638888
2012-10-30,0.31388888
2012-10-31,0.13638888
2012-11-05,1.10416666
2012-11-17,0.94388888
2012-11-19,5.81444444
2012-12-07,0.63694444
2012-12-08,5.68666666
2012-12-12,2.07194444
2012-12-27,7.55388888
2013-02-01,0.64361111
2013-02-04,1.25805555
2013-02-06,0.60527777
2013-02-09,5.75388888
2013-02-10,5.08027777
2013-02-17,1.39277777
2013-03-12,0.77916666
2013-03-16,2.59861111
2013-03-17,0.8175
2013-04-01,0.71583333
2013-04-14,6.54694444
2013-05-09,2.76388888
2013-06-22,1.25388888
2013-06-23,10.0869444
2013-06-28,0.93055555
2013-06-29,4.73805555
2013-07-29,0.81583333
2013-08-16,2.26694444
2013-08-17,3.64527777
2013-08-18,4.4925
2013-09-02,0.20833333
2013-09-06,0.24888888
2013-09-08,0.80694444
2013-09-12,3.35333333
2013-09-13,1.07694444
2013-09-14,1.5625
2013-10-19,1.9275
2013-11-10,7.22083333
2013-11-14,0.14666666
2013-12-07,0.56194444
