Date,Time
2005-09-20,7.35444444
2005-09-21,0.57555555
2005-09-22,2.60222222
2005-09-23,8.09111111
2005-09-29,8.99111111
2005-10-09,0.84444444
2005-10-10,5.81111111
2005-12-03,5.96333333
2005-12-07,3.12611111
2005-12-08,6.06111111
2005-12-14,3.47111111
2005-12-17,1.505
2005-12-18,0.59111111
2005-12-20,1.59333333
2005-12-21,3.08972222
2006-01-15,4.15305555
2006-01-16,6.49861111
2006-01-17,3.65888888
2006-01-18,7.755
2006-01-19,0.48583333
2006-01-20,3.7775
2006-01-21,4.99777777
2006-01-22,2.45027777
2006-01-23,0.36722222
2006-01-24,4.45166666
2006-01-25,2.28555555
2006-01-26,1.59694444
2006-02-06,2.2775
2006-02-07,1.37972222
2006-02-13,2.0925
2006-02-14,2.33916666
2006-02-21,3.48388888
2006-02-22,0.93388888
2006-03-25,2.37555555
2006-04-02,0.25194444
2006-04-03,3.19972222
2006-04-05,0.88416666
2006-04-07,3.80944444
2006-04-14,3.5275
2006-04-16,5.55416666
2006-04-17,2.84388888
2006-04-18,1.07972222
2006-04-19,1.0125
2006-04-22,4.39138888
2006-04-23,2.97666666
2006-04-24,5.41833333
2006-04-28,3.79666666
2006-05-05,0.67388888
2006-05-06,0.535
2006-05-08,4.07888888
2006-05-12,3.32055555
2006-05-13,4.50833333
2006-05-14,5.5025
2006-05-15,1.18222222
2006-05-18,1.09777777
2006-05-19,4.40277777
2006-05-21,4.14527777
2006-05-24,8.2275
2006-05-25,4.40527777
2006-05-26,2.19638888
2006-05-31,2.91027777
2006-06-11,6.23444444
2006-06-23,2.90777777
2006-07-02,4.46944444
2006-07-03,6.365
2006-07-04,9.01805555
2006-07-14,6.86611111
2006-07-18,1.0775
2006-07-19,1.0625
2006-07-20,1.09416666
2006-08-04,4.37861111
2006-09-05,6.67694444
2006-09-06,6.23027777
2006-09-09,1.60444444
2006-09-10,5.8875
2006-09-16,1.66305555
2006-09-17,4.79777777
2006-09-19,10.0991666
2006-09-20,8.18527777
2006-09-23,6.07527777
2006-09-24,7.02305555
2006-09-27,9.36666666
2006-09-28,7.00388888
2006-09-29,9.87194444
2006-09-30,6.83916666
2006-12-27,2.00388888
2006-12-28,2.09944444
2006-12-29,0.91555555
2007-01-18,7.33694444
2007-01-20,3.29361111
2007-01-29,2.4275
2007-03-18,1.61944444
2008-07-18,1.23666666
2008-08-05,2.06138888
2008-08-08,3.55583333
2009-07-31,1.19666666
2010-03-07,2.26194444
2010-03-18,2.19972222
2010-03-31,2.455
2010-05-01,1.45277777
2010-05-02,0.76583333
2010-06-01,0.63583333
2010-09-11,0.98277777
2010-10-16,0.52527777
2010-10-21,2.26111111
2010-10-26,0.16861111
2011-01-02,4.21138888
2011-01-03,2.27611111
2011-02-18,2.39027777
2011-03-02,0.00944444
2011-04-08,1.58333333
2011-04-09,1.88722222
2011-04-21,0.15166666
2011-12-13,1.69222222
2011-12-14,11.7091666
2012-08-08,0.51583333
2012-08-09,0.43277777
2012-08-15,1.01333333
2012-08-16,0.7325
2012-09-26,0.23361111
2012-11-18,1.22111111
