Date,Time
2003-07-05,1.35472222
2005-01-07,1.82111111
2006-02-02,3.80805555
2006-02-06,3.98972222
2006-02-08,10.1947222
2006-02-14,9.07222222
2006-02-15,1.56611111
2006-02-16,3.48833333
2006-02-19,8.01472222
2006-02-20,0.80277777
2006-03-05,2.33138888
2006-03-07,2.015
2006-03-08,0.89055555
2006-03-16,0.90666666
2006-03-20,6.28861111
2006-03-21,0.48777777
2006-03-23,3.41083333
2006-03-24,0.31027777
2006-03-27,7.57222222
2006-03-28,0.36444444
2006-03-31,3.95305555
2006-04-02,1.83194444
2006-04-06,8.47027777
2006-04-10,7.18694444
2006-04-11,0.26777777
2006-04-20,1.15277777
2006-04-25,0.02638888
2006-04-27,3.14583333
2006-05-02,2.145
2006-05-07,5.16722222
2006-05-12,0.97861111
2006-12-11,2.5225
2006-12-15,0.62555555
2006-12-24,2.01138888
2006-12-29,3.04166666
2007-01-03,0.63916666
2007-01-04,1.24722222
2007-01-19,4.55166666
2007-02-21,2.63527777
2007-02-22,3.65222222
2007-02-23,2.79777777
2007-02-24,0.73222222
2007-02-28,0.14916666
2007-03-04,1.38777777
2007-03-05,4.57194444
2007-03-06,1.15361111
2007-03-09,0.52222222
2007-03-11,3.12444444
2007-03-12,3.54555555
2007-03-13,2.25222222
2007-03-14,0.00055555
2007-03-18,1.80472222
2007-03-20,1.50305555
2007-03-21,1.93222222
2007-03-22,0.00944444
2007-07-10,0.61305555
2007-07-11,2.69055555
2007-07-12,1.69638888
2007-10-16,4.90611111
2007-10-17,1.80861111
2007-10-25,3.70138888
2007-10-26,5.805
2007-10-27,5.24833333
2007-10-28,0.79611111
2007-12-14,1.99861111
2007-12-15,1.56861111
2008-02-08,2.23888888
2008-02-11,1.34916666
2008-03-13,3.0975
2008-03-22,2.40333333
2008-08-24,5.21083333
2008-09-04,2.36138888
2008-09-30,3.37166666
2008-10-02,0.27
2008-10-04,2.88944444
2008-10-05,2.76972222
2008-10-07,5.65638888
2008-10-11,3.19666666
2008-10-19,2.63416666
2008-10-23,0.66361111
2008-11-06,1.71694444
2008-11-09,1.42888888
2008-11-11,2.22305555
2008-12-28,0.86583333
2009-02-05,1.08416666
2009-02-24,1.60416666
2009-02-25,2.10472222
2009-03-11,3.30638888
2009-03-21,2.15055555
2009-03-22,2.47611111
2009-03-24,2.2375
2009-04-02,2.01416666
2009-04-05,1.67555555
2009-04-18,2.21333333
2009-04-24,3.84888888
2009-05-08,3.27083333
2010-02-05,2.21194444
2010-02-22,1.55
2010-03-07,0.59444444
2010-03-08,3.71888888
2010-04-04,2.50194444
2010-04-14,0.35916666
2010-04-15,1.53833333
2010-06-20,1.44083333
2010-06-24,4.47333333
2010-07-13,1.61333333
2010-07-14,4.22555555
2010-07-16,1.70777777
2010-08-06,2.345
2010-10-18,4.19555555
2010-10-19,0.88444444
2010-10-20,1.29861111
2010-10-21,1.63916666
2010-11-03,1.76138888
2010-11-08,2.61333333
2010-11-10,1.68722222
2011-01-04,5.85666666
2011-01-22,2.45194444
2011-02-07,1.40944444
2011-03-28,0.47416666
2011-06-25,1.44527777
2011-12-03,2.38972222
2012-04-03,7.02333333
2013-09-28,0.52472222
2013-09-29,2.42833333
2013-09-30,0.27138888
2013-10-01,2.58805555
2013-10-29,0.33611111
2013-11-04,0.86
2013-11-15,5.675
2013-11-20,7.06194444
2013-11-22,7.95166666
2013-11-25,0.93166666
2013-12-03,1.79305555
2013-12-08,3.56805555
2013-12-09,0.02055555
2013-12-12,3.84444444
2013-12-13,1.8925
2013-12-14,4.7975
2013-12-15,1.29833333
2013-12-16,4.80138888
2013-12-21,1.95972222
2013-12-22,2.57305555
