Date,Time
2003-11-02,1.1875
2003-11-03,16.5419444
2003-11-04,0.40444444
2003-11-07,1.34277777
2003-11-08,18.4880555
2003-11-09,3.45333333
2003-11-10,8.04777777
2003-11-16,4.13944444
2003-12-06,0.09611111
2003-12-07,9.78111111
2003-12-08,5.32888888
2003-12-09,1.10805555
2003-12-10,9.70638888
2003-12-12,1.18
2003-12-13,12.7861111
2003-12-19,0.42805555
2003-12-20,10.4658333
2003-12-21,8.43944444
2003-12-22,9.8125
2005-01-01,11.2397222
2005-01-15,12.2827777
2005-01-18,7.20388888
2005-01-27,3.85083333
2005-01-28,1.00833333
2005-01-29,7.0425
2005-01-31,2.91166666
2005-02-01,11.8238888
2005-02-02,4.09638888
2005-04-23,0.85666666
2005-04-24,11.6205555
2005-04-25,4.41527777
2005-05-07,1.70694444
2005-05-08,7.55333333
2005-06-05,0.32722222
2005-06-07,1.76333333
2005-06-08,2.55611111
2005-07-02,2.91444444
2005-07-03,3.13666666
2005-09-21,3.90166666
2005-09-27,0.15944444
2005-09-28,15.2375
2005-09-30,6.80416666
2005-10-01,8.23638888
2005-10-17,8.15027777
2005-12-27,8.76583333
2006-01-22,5.84555555
2006-01-27,8.18111111
2006-02-01,12.8572222
2006-02-09,8.9725
2006-03-23,4.08638888
2006-04-10,4.48555555
2006-04-18,2.47222222
2006-04-19,3.94
2006-04-24,1.13055555
2006-04-25,3.2375
2006-04-27,2.65277777
2006-04-28,4.2825
2006-04-29,8.52972222
2006-04-30,3.76472222
2006-05-23,2.42944444
2006-05-24,1.23027777
2006-06-04,4.67111111
2006-06-05,6.90083333
2006-09-21,5.29444444
2006-09-26,5.49916666
2006-11-15,4.91361111
2006-12-02,5.57722222
2007-02-19,3.05777777
2007-02-27,4.57555555
2007-02-28,0.74611111
2007-03-01,8.96027777
2007-03-07,2.91527777
2007-03-08,7.12361111
2007-03-12,3.45833333
