Date,Time
2007-10-08,5.54888888
2007-10-30,6.21833333
2007-12-29,3.36583333
2007-12-30,2.17638888
2008-01-31,0.37388888
2008-02-01,3.58833333
2008-02-07,6.13444444
2008-02-19,4.2125
2008-02-20,1.89916666
2008-02-28,6.50138888
2008-03-02,0.21416666
2008-03-03,6.01194444
2008-04-15,6.82583333
2008-05-16,5.05694444
2008-05-17,0.94944444
2008-05-30,6.45277777
2008-07-08,6.235
2008-07-19,4.36111111
2008-07-24,6.38222222
2008-08-01,6.53611111
2008-08-08,4.97277777
2008-08-09,0.68666666
2008-08-16,6.39305555
2008-08-23,6.92
2008-09-03,6.01138888
2008-09-08,3.45972222
2008-09-09,2.99
2008-09-11,1.01305555
2008-09-12,5.33722222
2008-10-04,2.34555555
2008-10-05,4.45777777
2008-11-03,5.82333333
2008-11-09,0.8425
2008-11-10,5.9625
2008-11-21,0.61305555
2008-11-22,11.985
2008-12-01,5.97361111
2008-12-03,1.90916666
2008-12-04,3.4675
2008-12-11,5.00277777
2009-01-03,6.7275
2009-01-19,0.01888888
2009-04-07,2.33944444
2009-04-08,2.2975
2009-05-18,5.09222222
2009-05-19,0.91083333
2009-06-27,6.11527777
2009-07-23,6.45944444
2009-08-08,5.70388888
2009-08-13,1.18111111
2009-08-14,5.03138888
2009-09-26,6.95027777
2009-10-05,6.27805555
2009-10-26,5.52666666
2009-10-27,0.97638888
2009-11-02,3.92694444
2009-11-03,2.87722222
2009-11-17,6.11805555
2009-11-18,0.41611111
2009-12-04,3.16388888
2009-12-05,3.61388888
2009-12-12,6.12722222
2010-07-16,6.66861111
2010-08-06,6.11972222
2010-08-20,6.23861111
2010-08-21,0.37416666
2010-09-04,6.61861111
2011-01-19,2.81777777
2011-01-20,3.55777777
2011-01-29,4.54944444
2011-01-30,1.92555555
2011-02-23,6.61
2011-03-09,6.50916666
2011-05-14,4.24694444
2011-05-15,2.38916666
2011-06-18,6.53527777
2011-07-22,0.87361111
2011-07-23,5.67555555
2011-07-31,6.52805555
2011-09-13,1.84972222
2011-09-14,4.85583333
2011-10-31,6.08527777
2011-11-01,0.56722222
2011-11-03,4.15
2011-11-04,2.25722222
2011-11-13,0.84805555
2011-11-14,5.57277777
